canonical_id,source_ids,name,name_core,city_canonical,state_code,display_address,postal_code,google_place_id,latitude,longitude,geohash7,price_point,primary_type,region_hint,website,website_raw,cuisine,cuisine_secondary,ambiance,intimacy,quietness,dining_experience,cuisine_fit,romance_score,_needs_llm_cuisine,_needs_llm_romance,_quality_flags,dedup_confidence,dedup_tier,romance_rationale
93855,93855,CUT by Wolfgang Puck - Las Vegas,cut by wolfgang puck las vegas,Las Vegas,NV,"3325 Las Vegas Blvd S, Las Vegas, NV 89109",89109,ChIJ9TdsBj7EyIARQ5JApcC8u4Q,36.1236924,-115.1685257,9qqje20,high,steak_house,,https://wolfgangpuck.com/dining/cut-las-vegas,https://wolfgangpuck.com/dining/cut-las-vegas/,Steakhouse,,8,7,5,9,6,72,false,false,"",1.0,singleton,
69568,69568,Bello by Sandro Nardone,bello by sandro nardone,Los Angeles,CA,"1200 Bison Ave Suite C2, Newport Beach, CA 92660",92660,ChIJf21kOlvf3IARTFeUh4omyw4,33.637987,-117.8642472,9mupmgt,high,italian_restaurant,,https://bellobysandronardone.com,https://bellobysandronardone.com,Italian,,9,8,7,8,9,83,false,false,"",1.0,singleton,
71717,71717,Jeffrey's,jeffrey s,Austin,TX,"1204 W Lynn St, Austin, TX 78703",78703,ChIJn64e4Wu1RIYRGNdMhqJ5jNk,30.2804227,-97.7590952,9v6kr2m,high,steak_house,,http://jeffreysofaustin.com,http://jeffreysofaustin.com,Steakhouse,,8,7,5,9,6,72,false,false,"",1.0,singleton,
6897,6897,GupShup,gupshup,New York City,NY,"115 E18th St, New York, NY 10003",10003,ChIJvYavzZ5ZwokRBQj3hhDtpfk,40.7368323,-73.9877133,dr5rsrg,low,indian_restaurant,,https://gupshupnyc.com,https://www.gupshupnyc.com,Indian,,5,5,4,4,5,47,false,false,"",1.0,singleton,
34569,34569,Frontera Grill,frontera grill,Chicago,IL,"445 N Clark St, Chicago, IL 60654",60654,ChIJ25jYKrIsDogR13tC4wGGODg,41.8905699,-87.63079,dp3wmcv,medium,mexican_restaurant,,http://rickbayless.com/restaurants/frontera-grill,http://www.rickbayless.com/restaurants/frontera-grill,Mexican,,6,5,5,5,5,53,false,false,"",1.0,singleton,
33929,33929,Boka,boka,Chicago,IL,"1729 N Halsted St, Chicago, IL 60614",60614,ChIJg7aSMj3TD4gRlHUmzqlebUI,41.9135158,-87.6480859,dp3wmw0,high,american_restaurant,,https://bokachicago.com,https://www.bokachicago.com/,American,,7,6,6,8,5,65,false,false,"",1.0,singleton,
44102,44102,Tolo,tolo,New York City,NY,,,ChIJQSKt-VdbwokRRPjIjPe6XEA,40.7143377,-73.9905099,dr5rs7c,medium,chinese_restaurant,,https://tolonyc.com,https://tolonyc.com,Chinese,,6,5,5,5,5,53,false,false,missing_address,1.0,singleton,
44130,44130,Chutney Masala,chutney masala,New York City,NY,"76 Main St, Irvington, NY 10533",10533,ChIJMQZD4BPrwokR_2rhFNn1lU0,41.0391301,-73.8685415,dr73rnf,medium,indian_restaurant,,https://chutneymasala.com,https://www.chutneymasala.com,Indian,,7,6,5,6,6,61,false,false,"",1.0,singleton,
7343,7343,Lucien,lucien,New York City,NY,"14 1st Ave, New York, NY 10009",10009,ChIJ_X--hINZwokR0nGi4dhw1JE,40.72339,-73.98817,dr5rsm7,low,french_restaurant,,http://luciennyc.com,http://luciennyc.com,French,,6,6,5,4,7,57,false,false,"",1.0,singleton,
41566,41566,Brindille,brindille,Chicago,IL,"534 N Clark St, Chicago, IL 60654",60654,ChIJZZFRsbMsDogRRNQeQlolb8M,41.8918933,-87.6314064,dp3wmfh,high,french_restaurant,,http://brindille-chicago.com,http://brindille-chicago.com,French,,9,8,7,9,9,85,false,false,"",1.0,singleton,
94304,94304,Guard and Grace,guard and grace,Denver,CO,"1801 California St, Denver, CO 80202",80202,ChIJC4cKadd4bIcRgbLBZ79ZiP8,39.7475338,-104.9895298,9xj64gu,high,steak_house,,http://guardandgrace.com,http://www.guardandgrace.com/,Steakhouse,,8,7,5,9,6,72,false,false,"",1.0,singleton,
43870,43870,Lilia,lilia,New York City,NY,"567 Union Avenue, Brooklyn","",ChIJJXCD6ltZwokRJ_cwjKQH63c,40.7175365,-73.9524225,dr5rthm,medium,italian_restaurant,,http://lilianewyork.com,http://www.lilianewyork.com,Italian,,7,7,6,6,8,69,false,false,"",1.0,singleton,
67320,67320,Yangban,yangban,Los Angeles,CA,"712 S Santa Fe Ave, Los Angeles, CA 90021",90021,ChIJ4fs7p7_HwoARRSTDRJkYSn0,34.0339769,-118.2297393,9q5ctee,medium,korean_restaurant,,https://yangbanla.com,https://yangbanla.com,Korean,,7,6,6,6,6,63,false,false,"",1.0,singleton,
102120,"102120,105243",NOORA Miami - Casa Neos MM Rooftop,noora miami casa neos mm rooftop,Miami,FL,"40 SW North River Dr Rooftop, Miami, FL 33128",33128,ChIJ49bn4Vm32YgRh9MeU2fSIy0,25.773616,-80.2005081,dhwfwgz,high,mediterranean_restaurant,,https://casa-neos.com,https://www.casa-neos.com/,Mediterranean,,8,7,7,8,8,77,false,false,missing_price_point,0.9299999999999999,B,
69457,"69457,108770,108771",maie day,maie day,Austin,TX,"1603 S Congress Ave, Austin, TX 78704",78704,ChIJEU9CXNq1RIYRWTv3dLfnxPU,30.2476844,-97.7501144,9v6kpdk,medium,steak_house,,https://maieday.com,https://www.maieday.com,Steakhouse,,7,6,5,7,5,61,false,false,"",0.9299999999999999,A,
22325,"22325,108732",Arya Trattoria,arya trattoria,Boston,MA,"253 Hanover St, Boston, MA 02113",02113,ChIJHQsP2ohw44kRU4Yc15zYmTM,42.3631592,-71.05509315,drt2zpg,medium,italian_restaurant,,http://aryatrattoria.com,http://aryatrattoria.com,Italian,,7,7,6,6,8,69,false,false,"missing_website,missing_price_point,missing_address",1.0,A,
73191,73191,Bestia,bestia,Los Angeles,CA,"2121 E 7th Pl, Los Angeles, CA 90021",90021,ChIJSRvZ1yHGwoARcLrfvc-APl4,34.0336799,-118.2292359,9q5ctes,high,italian_restaurant,,http://bestiala.com,http://www.bestiala.com,Italian,,9,8,7,8,9,83,false,false,"",1.0,singleton,
97290,97290,Omakase Room & Bar at WAKUDA,omakase room bar at wakuda,Las Vegas,NV,"3325 S Las Vegas Blvd #1790, Las Vegas, NV 89109",89109,ChIJu1S_nbLFyIARS0NSENAlIu4,36.1224053,-115.1679805,9qqj7rc,high,japanese_restaurant,,https://wakudajapanese.com/omakase,https://www.wakudajapanese.com/omakase/,Japanese,,8,8,8,9,8,82,false,false,"",1.0,singleton,
34561,34561,RPM Italian,rpm italian,Chicago,IL,"52 W Illinois St, Chicago, IL 60654",60654,ChIJgfrOPLIsDogRvM0_GwLBpyI,41.8909609,-87.6300419,dp3wmfj,medium,italian_restaurant,,https://rpmrestaurants.com/rpm-italian-chicago,https://www.rpmrestaurants.com/rpm-italian-chicago,Italian,,7,7,6,6,8,69,false,false,"",1.0,singleton,
68812,68812,Tatemó,tatemo,Houston,TX,"4740 Dacoma St Ste F, Houston, TX 77092",77092,ChIJCbdfsUW_QIYRrevB02-CIV0,29.8071768,-95.4606369,9vk1edp,high,mexican_restaurant,,https://tatemohtx.com,https://www.tatemohtx.com/,Mexican,,7,6,5,7,6,63,false,false,"",1.0,singleton,
23573,23573,Gage and Tollner,gage and tollner,New York City,NY,"372 Fulton St, Brooklyn, NY 11201",11201,ChIJwZz-LWlbwokR_hshOuzdrkw,40.69134,-73.98782,dr5rkre,high,american_restaurant,,https://gageandtollner.com,https://gageandtollner.com,American,,7,6,6,8,5,65,false,false,"",1.0,singleton,
68467,68467,OTOTO,ototo,Los Angeles,CA,"1360 Allison Ave, Los Angeles, CA 90026",90026,ChIJB5MRik3HwoARFvZmDC7gi2I,34.0728424,-118.2515592,9q5cv4g,medium,japanese_restaurant,,http://ototo.la,http://www.ototo.la,Japanese,,7,7,7,6,7,68,false,false,"",1.0,singleton,
70708,70708,Park's BBQ,park s bbq,Los Angeles,CA,"955 S Vermont Ave G, Los Angeles, CA 90006",90006,ChIJj6arSYLHwoAROfRRqiOfX2s,34.0539567,-118.292058,9q5cspq,high,korean_barbecue_restaurant,,http://parksbbq.com,http://www.parksbbq.com,Korean,Barbecue,7,5,4,7,6,60,false,false,"",1.0,singleton,
96562,96562,Uchi - Scottsdale,uchi scottsdale,Phoenix,AZ,"3821 N Scottsdale Rd, Scottsdale, AZ 85251",85251,ChIJPRVGI-wLK4cRDzPAbt9f9sI,33.4924435,-111.9258167,9tbqt14,high,sushi_restaurant,,https://uchi.uchirestaurants.com/location/scottsdale,https://uchi.uchirestaurants.com/location/scottsdale/,Japanese,Sushi,8,8,8,9,8,82,false,false,"",1.0,singleton,
41159,41159,"Love, Makoto",love makoto,"Washington, DC",DC,,,ChIJUfkA14u3t4kR7KK4ltOvsbA,38.8991239,-77.0151475,dqcjr3r,high,japanese_restaurant,,https://lovemakoto.com,https://www.lovemakoto.com/,Japanese,,8,8,8,9,8,82,false,false,missing_address,1.0,singleton,
39558,39558,Sixty Three Clinton,sixty three clinton,New York City,NY,"63 Clinton St, New York, NY 10002",10002,ChIJ385rlW9ZwokRHTamoLqoosI,40.719503,-73.985142,dr5rskv,high,american_restaurant,,https://63clinton.com,https://www.63clinton.com,American,,7,6,6,8,5,65,false,false,"",1.0,singleton,
9943,9943,Cote Korean Steakhouse,cote korean steakhouse,New York City,NY,"16 W 22nd St, New York, NY 10010",10010,ChIJQ1R3hKNZwokRQM4wbIrc00o,40.741192,-73.991314,dr5ru29,high,steak_house,,https://cotekoreansteakhouse.com,https://www.cotekoreansteakhouse.com,Steakhouse,,8,7,5,9,6,72,false,false,"",1.0,singleton,
43817,43817,Barbuto,barbuto,New York City,NY,"113 Horatio Street, New York","",ChIJVXheK_pZwokRDNLoQ0JK40M,40.7388802,-74.0093039,dr5rgbk,low,italian_restaurant,,https://barbutonyc.com,https://www.barbutonyc.com,Italian,,6,6,5,4,7,57,false,false,"",1.0,singleton,
73226,73226,Bloom Plant Based Kitchen,bloom plant based kitchen,Chicago,IL,"1559 N Milwaukee Ave, Chicago, IL 60622",60622,ChIJsVsK4J3TD4gRc925DzRAzhI,41.9098906,-87.6764643,dp3wkv7,low,american_restaurant,,http://bloompb.com,http://bloompb.com,American,,4,4,4,4,4,40,false,false,"",1.0,singleton,
68543,68543,Brush Sushi,brush sushi,Atlanta,GA,"3009 Peachtree Rd NE #140, Atlanta, GA 30305",30305,ChIJBf-1gFQF9YgRKggL2q5e-IM,33.837404,-84.3809233,dn5brzg,high,japanese_restaurant,,https://brushatl.com,https://brushatl.com/,Japanese,,8,8,8,9,8,82,false,false,"",1.0,singleton,
6659,6659,Rezdôra,rezdora,New York City,NY,,,ChIJDdKSyCVZwokR-9svvc9YDFo,40.73901,-73.9891,dr5ru26,high,italian_restaurant,,https://rezdora.nyc,https://www.rezdora.nyc,Italian,,9,8,7,8,9,83,false,false,missing_address,1.0,singleton,
41207,41207,Prik Hom,prik hom,San Francisco Bay Area,CA,,,ChIJv2gmJyCHhYARHtwavIzzxKk,37.7818373,-122.4537697,9q8yvmz,medium,thai_restaurant,,https://prikhomsf.com,https://www.prikhomsf.com/,Thai,,6,5,5,5,6,55,false,false,missing_address,1.0,singleton,
67594,67594,Union Restaurant,union restaurant,Los Angeles,CA,"37 Union St, Pasadena, CA 91103",91103,ChIJ6bJimnHDwoARLVTrXTHBoVY,34.1469979,-118.1496377,9q5fr2q,medium,italian_restaurant,,http://unionpasadena.com,http://www.unionpasadena.com,Italian,,7,7,6,6,8,69,false,false,"",1.0,singleton,
44095,44095,Bonnie's,bonnie s,New York City,NY,"398 Manhattan Ave, Brooklyn, NY 11211",11211,ChIJbQc9ABZZwokRMAK6C-Ekxg4,40.7178057,-73.9464373,dr5rtk3,low,chinese_restaurant,,https://bonniesbrooklyn.com,https://www.bonniesbrooklyn.com,Chinese,,4,4,4,3,4,38,false,false,"",1.0,singleton,
68330,68330,Providence,providence,Los Angeles,CA,,,ChIJaUBtetO-woARqyrV4ASPECg,34.0836697,-118.3300251,9q5cgkd,high,seafood_restaurant,,https://providencela.com,https://providencela.com,Seafood,,8,7,6,8,7,73,false,false,missing_address,1.0,singleton,
40418,40418,Dear Margaret,dear margaret,Chicago,IL,"2965 N Lincoln Ave, Chicago, IL 60657",60657,ChIJK6F0pf3TD4gRE6NV_SnqgzU,41.9359126,-87.6628715,dp3wt4j,medium,french_restaurant,,http://dearmargaretchi.com,http://dearmargaretchi.com,French,,8,7,6,7,8,73,false,false,"",1.0,singleton,
69815,69815,Omakase @ Barracks Row,omakase barracks row,"Washington, DC",DC,"522 8th St SE, Washington, DC 20003",20003,ChIJFZO8ACO5t4kRZPCSdzahTs4,38.8818902,-76.9947862,dqcjpyn,high,sushi_restaurant,,https://omakasedc.com,https://omakasedc.com/,Japanese,Sushi,8,8,8,9,8,82,false,false,"",1.0,singleton,
67553,"67553,108753,108754",The Merois | West Hollywood,merois west hollywood,Los Angeles,CA,"8430 W SUNSET BLVD, WEST HOLLYWOOD, CA 90069",90069,ChIJ62K862-_woAR8YptH_AXFJY,34.0949279,-118.3735788,9q5cfqf,high,asian_fusion_restaurant,,https://wolfgangpuck.com/restaurants/merois-west-hollywood,https://wolfgangpuck.com/restaurants/merois-west-hollywood/,Asian Fusion,,9,8,7,9,8,83,false,true,"",0.9299999999999999,A,The Merois offers a luxurious ambiance and intimate setting with stunning views. Its high-end Asian fusion cuisine and excellent service make it very suitable for a romantic date.
68464,"68464,108733,108734",Dobson's Bar & Restaurant,dobson s bar restaurant,San Diego,CA,"956 Broadway Cir, San Diego, CA 92101",92101,ChIJpE2eAOmSFpPaWXgBl9Hdp2D,32.715481,-117.1630571,9mudjgs,medium,californian_restaurant,,http://dobsonsrestaurant.com,http://dobsonsrestaurant.com,American,Californian,7,7,7,8,7,72,false,true,"missing_website,missing_address,missing_place_id",0.9077777777777777,B,"Dobson's Bar & Restaurant offers a cozy and classic atmosphere with well-executed Californian cuisine, creating a comfortable and intimate dining experience."
73746,73746,Maydan,maydan,"Washington, DC",DC,"1346 Florida Ave NW, Washington, DC 20009",20009,ChIJuRQJIue3t4kR4aTvgqKSRg0,38.9197824,-77.0309582,dqcjrj5,high,middle_eastern_restaurant,,https://meetatmaydan.com/washington-dc,https://meetatmaydan.com/washington-dc,Middle Eastern,,9,8,7,9,9,85,false,true,"",1.0,singleton,"Maydan offers a unique and captivating ambiance centered around an open fire hearth. The shared plates of Middle Eastern cuisine are perfect for a romantic, interactive dining experience."
71772,71772,Kato Restaurant,kato restaurant,Los Angeles,CA,"777 S Alameda St Building 1, Suite 114, Los Angeles, CA 90021",90021,ChIJnd0gSmi7woARCdXsW5usqKU,34.0341749,-118.2410628,9q5ct7e,high,taiwanese_restaurant,,https://katorestaurant.com,https://www.katorestaurant.com/,Chinese,,8,7,6,9,8,77,false,true,"",1.0,singleton,Kato Restaurant provides an exceptional Taiwanese dining experience with a refined ambiance and impeccable service. It's a sophisticated choice for a special romantic occasion.
99978,99978,Delos Greek Restaurant,delos greek restaurant,New York City,NY,"102 W 47th St, New York, NY 10036",10036,ChIJ58cx12pZwokRzSNyQkBwBUY,40.7579428,-73.9821177,dr5ru7z,,greek_restaurant,,https://delosgr.com,https://delosgr.com/,Mediterranean,Greek,6,5,6,6,6,58,false,true,missing_price_point,1.0,singleton,"Delos Greek Restaurant offers a standard dining experience with a moderate ambiance. It can be a casual option for a date, but might lack the intimacy for a truly romantic evening."
74047,74047,Luvi Restaurant,luvi restaurant,New Orleans,LA,"5236 Tchoupitoulas St, New Orleans, LA 70115",70115,ChIJVVVFAPikIIYR4TwYAKHpofs,29.9163156,-90.1121792,9vrfjqn,,asian_restaurant,,http://luvirestaurant.com,http://www.luvirestaurant.com/,Asian Fusion,,7,6,6,7,6,64,false,true,missing_price_point,1.0,singleton,"Luvi Restaurant might offer a trendy atmosphere, but its suitability for a romantic date depends on the specific vibe and noise level. Asian cuisine can be romantic if presented well."
44163,44163,Melba's Grand Central Terminal,melba s grand central terminal,New York City,NY,"89 E 42nd St, New York, NY 10017",10017,ChIJ0-KySwBZwokROY0ex-BEQrc,40.7527277,-73.9772353,dr5rudg,,american_restaurant,,https://melbasrestaurant.com/event/location-grand-central,https://www.melbasrestaurant.com/event/location-grand-central,American,,6,5,5,6,7,59,false,true,missing_price_point,1.0,singleton,"Melba's Grand Central Terminal offers a classic American dining experience in a busy location. While the food is comforting, the ambiance might be less intimate and quiet, making it more suitable for a casual date."
108208,108208,Max & Helen's,max helen s,Los Angeles,CA,"127 N Larchmont Blvd, Los Angeles, CA 90004",90004,ChIJOQgNUAC5woAR9Gh_qCkbxmU,34.0738764,-118.3239695,9q5cg6z,,american_restaurant,,https://maxandhelens.com,https://www.maxandhelens.com/,American,,7,6,7,7,7,68,false,true,missing_price_point,1.0,singleton,"Max & Helen's offers a charming ambiance suitable for a date, with a good balance of intimacy and a pleasant dining experience. The American cuisine is generally a safe and enjoyable choice for a romantic evening."
40255,40255,Mooncusser,mooncusser,Boston,MA,,,ChIJHe5IgHR644kRtWtdJlRLe5w,42.3498064,-71.0706942,drt2ytx,,seafood_restaurant,,http://mooncusserboston.com,http://mooncusserboston.com,Seafood,,8,7,7,8,7,75,false,true,"missing_price_point,missing_address",1.0,singleton,"Mooncusser, as a seafood restaurant, likely offers a pleasant ambiance and dining experience suitable for a romantic date, especially if seafood is a preferred cuisine."
74017,74017,Fabrik Austin,fabrik austin,Austin,TX,"1701 E Martin Luther King Jr Blvd Suite 102, Austin, TX 78702",78702,ChIJv-uDeMq1RIYRvxi1IOQLRj4,30.279341,-97.7230195,9v6s220,high,vegan_restaurant,,http://fabrikatx.com,http://fabrikatx.com,Vegetarian/Vegan,Vegan,8,7,7,8,7,75,false,true,"",1.0,singleton,Fabrik Austin offers a modern and stylish ambiance with a focus on vegan cuisine. The creative dishes and pleasant atmosphere make it a good option for a contemporary romantic date.
75717,75717,The Mission Old Town,mission old town,Phoenix,AZ,,,ChIJDdNrlMALK4cRA3sbU-Dkxzw,33.49184,-111.9242954,9tbqt15,medium,latin_american_restaurant,,https://themissionaz.com,https://www.themissionaz.com/,Latin American,,7,6,6,7,8,68,false,true,missing_address,1.0,singleton,"The Mission Old Town offers a vibrant atmosphere and delicious Latin American cuisine, making it a good choice for a lively date night. Table spacing might be a bit close during peak hours."
40095,40095,Oiji Mi,oiji mi,New York City,NY,"17 West 19th Street, New York, NY 10011",10011,ChIJee0VTWZZwokRDYFpAoConlw,40.7396687,-73.9924795,dr5ru22,high,korean_restaurant,,http://oijimi.com,http://oijimi.com,Korean,,9,8,8,9,7,82,false,true,"",1.0,singleton,"Oiji Mi provides an upscale and intimate Korean dining experience with a sophisticated ambiance and excellent service, ideal for a romantic occasion."
23951,23951,Claro,claro,New York City,NY,"284 3rd Ave, Brooklyn, NY 11215",11215,ChIJGVQqnFVawokRltzLtx5fMhM,40.6773588,-73.9861984,dr5rkmh,,mexican_restaurant,,https://clarobk.com,https://www.clarobk.com,Mexican,,7,6,6,7,8,68,false,true,missing_price_point,1.0,singleton,"Claro offers a vibrant and cozy atmosphere with delicious Mexican cuisine, making it a good choice for a romantic date. The intimate setting and flavorful food create a pleasant experience."
41024,41024,Elske,elske,Chicago,IL,"1350 W Randolph St, Chicago, IL 60607",60607,ChIJSWTvSyYtDogRE-4fa_DPwZA,41.8844715,-87.660925,dp3wm0z,,new_american_restaurant,,https://elskerestaurant.com,https://elskerestaurant.com/,American,New American,8,8,8,9,8,82,false,true,missing_price_point,1.0,singleton,"Elske, a New American restaurant, likely offers a sophisticated ambiance and intimate setting, ideal for a romantic occasion. The dining experience should be top-notch."
74028,"74028,108755",Napa Rose,napa rose,Los Angeles,CA,"1600 Disneyland Dr, Anaheim, CA 92802",92802,ChIJvVJjgdjX3IAR3uv3fNQiuEs,33.80749765,-117.92159000000001,9qh0kdk,medium,californian_restaurant,,https://disneyland.disney.go.com/grand-californian-hotel/napa-rose,https://disneyland.disney.go.com/grand-californian-hotel/napa-rose/?CMP=OKC-354372_GM_DLR_dining_naparose_NA,American,Californian,8,7,7,8,8,76,false,true,"",0.9299999999999999,B,"Napa Rose offers a sophisticated ambiance with excellent service, making it a great choice for a romantic dinner. The Californian cuisine is generally well-suited for a special occasion."
43844,43844,Wayan,wayan,New York City,NY,"20 Spring Street, New York","",ChIJm7ryTglZwokRsgnJB6CDMCo,40.7213692,-73.9950855,dr5rsjn,medium,indonesian_restaurant,,http://wayan-nyc.com,http://www.wayan-nyc.com,Southeast Asian,Indonesian,7,6,6,7,8,68,false,true,"",1.0,singleton,Wayan offers a unique Indonesian dining experience in a stylish setting. The ambiance and flavorful cuisine can make for an interesting and enjoyable date.
8493,8493,Kochi,kochi,New York City,NY,"652 10th Ave, New York, NY 10036",10036,ChIJN8SzjFRZwokR-b5lqNXcg44,40.76201,-73.99351,dr5ruhr,high,korean_restaurant,,https://kochinyc.com,https://www.kochinyc.com,Korean,,8,7,6,8,8,75,false,true,"",1.0,singleton,"Kochi offers a refined Korean dining experience with a focus on unique flavors and presentation. The ambiance is modern and intimate, making it a good choice for a sophisticated romantic meal."
68946,68946,Chez Panisse,chez panisse,San Francisco Bay Area,CA,"1517 Shattuck Ave., Berkeley, CA 94709",94709,ChIJcYtcJaF-hYAR-VzrwZpQY0E,37.8796069,-122.2689248,9q9p3xy,high,californian_restaurant,,http://chezpanisse.com,http://www.chezpanisse.com,American,Californian,8,8,8,9,9,84,false,true,"",1.0,singleton,"Chez Panisse offers an iconic and charming ambiance with exceptional Californian cuisine, creating a truly special and romantic dining experience."
43868,43868,KRU Brooklyn,kru brooklyn,New York City,NY,"190 North 14th Street, Brooklyn","",ChIJz0Bt0ldZwokR698-eT0Dh88,40.7228016,-73.9557975,dr5rtj7,low,thai_restaurant,,https://krubrooklyn.com,https://www.krubrooklyn.com,Thai,,6,5,5,6,7,59,false,true,"",1.0,singleton,"KRU Brooklyn offers Thai cuisine in a potentially more casual setting. While the food might be good, the ambiance might be less conducive to a deeply romantic experience."
11102,11102,Jungsik,jungsik,New York City,NY,,,ChIJpSTN0R9awokRI29rK_SfbeA,40.718591,-74.0088844,dr5reus,high,korean_restaurant,,http://jungsik.com,http://jungsik.com,Korean,,9,8,8,9,8,84,false,true,missing_address,1.0,singleton,Jungsik provides a luxurious and intimate dining experience with modern Korean cuisine. The elegant ambiance and impeccable service are perfect for a special romantic occasion.
40954,40954,bōm,bom,New York City,NY,"17 W 19th St, New York, NY 10011",10011,ChIJRY8CqGJZwokR285BA7eLv5g,40.7396687,-73.9924795,dr5ru22,high,korean_restaurant,,http://bom-nyc.com,http://bom-nyc.com,Korean,,9,8,8,9,8,84,false,true,"",1.0,singleton,"As a high-priced Korean restaurant, bōm likely offers an upscale and intimate dining experience with excellent service, fitting for a romantic date."
70890,70890,Majordomo,majordomo,Los Angeles,CA,"1725 Naud St, Los Angeles, CA 90012",90012,ChIJJxloG2HGwoARrnxMRe2L_ik,34.0690822,-118.2261672,9q5cvdn,high,californian_restaurant,,https://momofuku.com/restaurants/majordomo,https://www.momofuku.com/restaurants/majordomo,American,Californian,8,7,6,9,8,77,false,true,"",1.0,singleton,"Majordomo provides a stylish setting with excellent food and attentive service, ideal for a sophisticated date night. The Californian cuisine is unique and well-executed."
67737,67737,Mot Hai Ba,mot hai ba,Dallas,TX,"6047 Lewis St, Dallas, TX 75206",75206,ChIJ79xTeE6fToYR8ioqjlo5ut8,32.8123467,-96.7622981,9vg4wj7,medium,asian_fusion_restaurant,,https://mothaibadallas.com,https://www.mothaibadallas.com/,Asian Fusion,,7,6,6,7,7,66,false,true,"",1.0,singleton,"Mot Hai Ba offers a vibrant atmosphere and flavorful Asian fusion dishes. While lively, it can still provide an intimate dining experience for a date."
71233,71233,Kemuri Tatsu-Ya,kemuri tatsu ya,Austin,TX,,,ChIJl7OoOTO0RIYRskVofJdNTzE,30.253838,-97.712949,9v6s07x,low,japanese_restaurant,,http://kemuri-tatsuya.com,http://kemuri-tatsuya.com,Japanese,,7,6,5,7,7,65,false,true,missing_address,1.0,singleton,Kemuri Tatsu-Ya offers a unique Japanese-Texan fusion experience with a lively atmosphere. The creative dishes and shareable plates can be fun for a date.
9860,9860,Portale,portale,New York City,NY,"126 W 18th St, New York, NY 10011",10011,ChIJ-TuoLitZwokRgQRHmUGEgyY,40.74026,-73.99623,dr5ru0t,,italian_restaurant,,https://portalerestaurant.com,https://www.portalerestaurant.com,Italian,,8,7,7,8,8,76,false,true,missing_price_point,1.0,singleton,Portale offers an elegant Italian dining experience with a sophisticated ambiance and excellent service. The intimate setting and well-crafted dishes are ideal for a romantic occasion.
69801,69801,UKA,uka,Los Angeles,CA,"JAPAN HOUSE, Ovation Hollywood, 6801 Hollywood Blvd Level 5, Los Angeles, CA 90028",90028,ChIJFyxQKCO_woARf6OMJ9ZWJNg,34.1017937,-118.3392247,9q5f50h,,authentic_japanese_restaurant,,https://exploretock.com/uka,https://www.exploretock.com/uka/?utm_source=google_business_profile,Japanese,,8,7,7,8,8,76,false,true,missing_price_point,1.0,singleton,UKA provides an authentic Japanese dining experience within the elegant Japan House. The serene atmosphere and delicate cuisine are well-suited for a sophisticated romantic evening.
70194,"70194,108728",orsa & winston,orsa winston,Los Angeles,CA,"FARMERS AND MERCHANTS BANK BUILDING, 122 4th St, Los Angeles, CA 90013",90013,ChIJh9W-NkrGwoARmn2KQbXkdhg,34.04850825,-118.2481031,9q5ctnq,high,asian_fusion_restaurant,,http://orsaandwinston.com,http://orsaandwinston.com,Asian Fusion,,9,9,9,9,8,88,false,true,"",0.9299999999999999,A,Orsa & Winston provides an intimate and sophisticated dining experience with exceptional Asian fusion cuisine. The elegant ambiance and meticulous service are ideal for a romantic occasion.
103301,"103301,108767,108768",Il Carciofo Restaurant,il carciofo restaurant,Chicago,IL,"1045 W Fulton St, Chicago, IL 60607",60607,ChIJlUSEXAAtDogRL4uQxSuDhgg,41.886594,-87.6540079,dp3wm3h,high,roman_restaurant,,http://ilcarciofochicago.com,http://www.ilcarciofochicago.com/,Italian,,8,8,8,8,9,82,false,true,missing_place_id,0.8823809523809524,A,"Il Carciofo is a well-regarded Roman restaurant, offering authentic cuisine that fits well for a romantic Italian dinner. The ambiance and dining experience are likely to be intimate and enjoyable."
67398,67398,Selva,selva,Los Angeles,CA,"4137 E Anaheim St, Long Beach, CA 90804",90804,ChIJ50auiHgx3YARY61SKqSW-gA,33.7827376,-118.1439451,9q5bptf,high,south_american_restaurant,,http://selvalbc.com,http://www.selvalbc.com,Latin American,,7,6,6,7,7,66,false,true,"",1.0,singleton,Selva offers a high-end South American dining experience with a potentially romantic ambiance. The cuisine is unique and can be a good fit for adventurous couples.
68426,68426,Kingfisher San Diego,kingfisher san diego,San Diego,CA,"2469 Broadway, San Diego, CA 92102",92102,ChIJb0DwPZpT2YARPZq_UuCXALo,32.7155453,-117.1410437,9mudn7s,high,vietnamese_restaurant,,http://kingfishersd.com,http://kingfishersd.com,Vietnamese,,7,7,7,8,6,70,false,true,"",1.0,singleton,"Kingfisher San Diego has a stylish ambiance and offers unique Vietnamese dishes, providing a sophisticated yet relaxed setting for a date."
44127,44127,Falansai,falansai,New York City,NY,"112 Harrison Pl, Brooklyn, NY 11237",11237,ChIJc11gFQJcwokRcOejfRbBPpo,40.7067681,-73.92876,dr5rtdq,low,vietnamese_restaurant,,https://falansai.com,https://falansai.com,Vietnamese,,7,6,6,7,8,68,false,true,"",1.0,singleton,"Falansai offers a unique Vietnamese dining experience in a cozy setting, making it a good option for a casual romantic date. The flavorful food and intimate vibe can create a pleasant evening."
